Token	ObservationDate	HoldValue	TradeValue	ASXCode	AvgHoldValue	MAAvgHoldKey	MAAvgHoldValue
POTASH PHOSPHATE	19/09/2016	98474.331	3898831.8	7	14067.76157	SMA5	98794.796
POTASH PHOSPHATE	20/09/2016	97165.743	21745607	7	13880.82043	SMA5	98512.21967
POTASH PHOSPHATE	21/09/2016	95821.581	19088166.4	7	13688.79729	SMA5	97961.74717
POTASH PHOSPHATE	22/09/2016	97625.717	18181078	7	13946.531	SMA5	98002.38233
POTASH PHOSPHATE	23/09/2016	97980.648	19769242.6	7	13997.23543	SMA5	97714.2185
POTASH PHOSPHATE	26/09/2016	96676.554	12715024.1	7	13810.93629	SMA5	97290.76233
POTASH PHOSPHATE	27/09/2016	97407.293	22540115.9	7	13915.32757	SMA5	97112.92267
POTASH PHOSPHATE	28/09/2016	99537.223	33364197.2	7	14219.60329	SMA5	97508.16933
POTASH PHOSPHATE	29/09/2016	101588.41	20128754.2	7	14512.63	SMA5	98469.3075
POTASH PHOSPHATE	30/09/2016	100124.797	29223792.8	7	14303.54243	SMA5	98885.82083
POTASH PHOSPHATE	3/10/2016	98535.301	13290993.4	7	14076.47157	SMA5	98978.263
POTASH PHOSPHATE	4/10/2016	99769.076	21678931.3	7	14252.72514	SMA5	99493.68333
POTASH PHOSPHATE	5/10/2016	97440.835	17034962.6	7	13920.11929	SMA5	99499.27367
POTASH PHOSPHATE	6/10/2016	96327.321	15294147	7	13761.04586	SMA5	98964.29
POTASH PHOSPHATE	7/10/2016	95757.863	15101313.7	7	13679.69471	SMA5	97992.53217
POTASH PHOSPHATE	10/10/2016	97529.393	13738715.2	7	13932.77043	SMA5	97559.96483
POTASH PHOSPHATE	11/10/2016	96219.238	15336176.1	7	13745.60543	SMA5	97173.95433
POTASH PHOSPHATE	12/10/2016	94649.353	34513023.6	7	13521.33614	SMA5	96320.66717
POTASH PHOSPHATE	13/10/2016	93814.843	34898361.5	7	13402.12043	SMA5	95716.33517
POTASH PHOSPHATE	14/10/2016	93628.054	17982078.4	7	13375.43629	SMA5	95266.45733
POTASH PHOSPHATE	17/10/2016	93059.729	15666314	7	13294.247	SMA5	94816.76833
POTASH PHOSPHATE	18/10/2016	93073.472	22663385	7	13296.21029	SMA5	94074.11483
POTASH PHOSPHATE	19/10/2016	93311.678	18972403.9	7	13330.23971	SMA5	93589.5215
POTASH PHOSPHATE	20/10/2016	93679.482	24248950.7	7	13382.78314	SMA5	93427.87633
POTASH PHOSPHATE	21/10/2016	96438.874	19484942.6	7	13776.982	SMA5	93865.21483
POTASH PHOSPHATE	24/10/2016	95085.816	18550621.2	7	13583.688	SMA5	94108.17517
POTASH PHOSPHATE	25/10/2016	94808.016	45106732.2	7	13544.00229	SMA5	94399.55633
POTASH PHOSPHATE	26/10/2016	94017.256	17792068.8	7	13431.03657	SMA5	94556.85367
POTASH PHOSPHATE	27/10/2016	92578.741	19271082.5	7	13225.53443	SMA5	94434.6975
POTASH PHOSPHATE	28/10/2016	93100.061	26175919.5	7	13300.00871	SMA5	94338.12733
POTASH PHOSPHATE	31/10/2016	96145.803	29533807.1	7	13735.11471	SMA5	94289.28217
POTASH PHOSPHATE	1/11/2016	95244.828	24287708.1	7	13606.404	SMA5	94315.78417
POTASH PHOSPHATE	2/11/2016	93290.745	37930692.3	7	13327.24929	SMA5	94062.90567
POTASH PHOSPHATE	3/11/2016	92220.105	22344813.3	7	13174.30071	SMA5	93763.3805
POTASH PHOSPHATE	4/11/2016	92482.195	25392229.1	7	13211.74214	SMA5	93747.2895
POTASH PHOSPHATE	7/11/2016	91949.02	15443773.8	7	13135.57429	SMA5	93555.44933
POTASH PHOSPHATE	8/11/2016	90617.333	45896645.6	7	12945.33329	SMA5	92634.03767
POTASH PHOSPHATE	9/11/2016	87047.078	34680203.6	7	12435.29686	SMA5	91267.746
POTASH PHOSPHATE	10/11/2016	91927.213	65182156.3	7	13132.459	SMA5	91040.49067
POTASH PHOSPHATE	11/11/2016	91713.873	14320629.3	7	13101.98186	SMA5	90956.11867
POTASH PHOSPHATE	14/11/2016	91866.043	36411173.3	7	13123.72043	SMA5	90853.42667
POTASH PHOSPHATE	15/11/2016	92186.748	9286742.8	7	13169.53543	SMA5	90893.048
POTASH PHOSPHATE	16/11/2016	93569.148	9724039.12	7	13367.02114	SMA5	91385.01717
POTASH PHOSPHATE	17/11/2016	93327.523	12305888.62	7	13332.50329	SMA5	92431.758
POTASH PHOSPHATE	18/11/2016	91988.498	31322195	7	13141.214	SMA5	92441.97217
POTASH PHOSPHATE	21/11/2016	92208.688	17729377.6	7	13172.66971	SMA5	92524.44133
POTASH PHOSPHATE	22/11/2016	93861.673	34602969.1	7	13408.81043	SMA5	92857.04633
POTASH PHOSPHATE	23/11/2016	94025.278	53880926.3	7	13432.18257	SMA5	93163.468
POTASH PHOSPHATE	24/11/2016	93575.378	3932096.02	7	13367.91114	SMA5	93164.50633
POTASH PHOSPHATE	25/11/2016	93575.378	3932096.02	7	13367.91114	SMA5	93205.8155
POTASH PHOSPHATE	28/11/2016	94142.833	21331373.8	7	13448.97614	SMA5	93564.87133
POTASH PHOSPHATE	29/11/2016	91691.533	31017279.8	7	13098.79043	SMA5	93478.67883
POTASH PHOSPHATE	30/11/2016	93007.643	15864240.3	7	13286.80614	SMA5	93336.3405
POTASH PHOSPHATE	1/12/2016	94345.023	46862515.96	7	13477.86043	SMA5	93389.63133
POTASH PHOSPHATE	2/12/2016	92198.806	6862947.86	7	13171.258	SMA5	93160.20267
POTASH PHOSPHATE	5/12/2016	91941.606	30503323.2	7	13134.51514	SMA5	92887.90733
POTASH PHOSPHATE	6/12/2016	89678.597	33136735.1	7	12811.22814	SMA5	92143.868
POTASH PHOSPHATE	7/12/2016	89466.687	24092054.1	7	12780.95529	SMA5	91773.06033
POTASH PHOSPHATE	8/12/2016	91200.067	28450704.1	7	13028.581	SMA5	91471.79767
POTASH PHOSPHATE	9/12/2016	91932.517	26586111.1	7	13133.21671	SMA5	91069.71333
POTASH PHOSPHATE	12/12/2016	91508.697	15665919.1	7	13072.671	SMA5	90954.69517
POTASH PHOSPHATE	13/12/2016	90659.627	20958499.1	7	12951.37529	SMA5	90741.032
POTASH PHOSPHATE	14/12/2016	90776.247	40810035.1	7	12968.03529	SMA5	90923.97367
POTASH PHOSPHATE	15/12/2016	88165.667	46161432.1	7	12595.09529	SMA5	90707.137
POTASH PHOSPHATE	16/12/2016	91116.642	53711138.1	7	13016.66314	SMA5	90693.23283
POTASH PHOSPHATE	19/12/2016	90867.752	32572718.1	7	12981.10743	SMA5	90515.772
POTASH PHOSPHATE	20/12/2016	90034.362	23977005.6	7	12862.05171	SMA5	90270.0495
POTASH PHOSPHATE	21/12/2016	90744.052	20005582.2	7	12963.436	SMA5	90284.12033
POTASH PHOSPHATE	22/12/2016	90890.542	20886422.2	7	12984.36314	SMA5	90303.1695
POTASH PHOSPHATE	23/12/2016	89404.777	10324709.2	7	12772.111	SMA5	90509.68783
POTASH PHOSPHATE	28/12/2016	90356.247	16144859.2	7	12908.03529	SMA5	90382.95533
POTASH PHOSPHATE	29/12/2016	90070.377	15330961.2	7	12867.19671	SMA5	90250.0595
POTASH PHOSPHATE	30/12/2016	90641.402	3835171.7	7	12948.77171	SMA5	90351.23283
POTASH PHOSPHATE	2/01/2017	90641.402	3835171.7	7	12948.77171	SMA5	90334.1245
POTASH PHOSPHATE	3/01/2017	93357.657	19299708.2	7	13336.80814	SMA5	90745.31033
POTASH PHOSPHATE	4/01/2017	93403.958	24080964.7	7	13343.42257	SMA5	91411.8405
POTASH PHOSPHATE	5/01/2017	92692.057	20077251.2	7	13241.72243	SMA5	91801.14217
POTASH PHOSPHATE	6/01/2017	90509.387	32373863.2	7	12929.91243	SMA5	91874.3105
POTASH PHOSPHATE	9/01/2017	91096.777	30255354.2	7	13013.82529	SMA5	91950.20633
POTASH PHOSPHATE	10/01/2017	90891.977	20008398.2	7	12984.56814	SMA5	91991.96883
POTASH PHOSPHATE	11/01/2017	89968.007	15390405.2	7	12852.57243	SMA5	91427.02717
POTASH PHOSPHATE	12/01/2017	90406.762	10449896.2	7	12915.25171	SMA5	90927.4945
POTASH PHOSPHATE	13/01/2017	90692.827	20351871.1	7	12956.11814	SMA5	90594.2895
POTASH PHOSPHATE	16/01/2017	91014.037	14386870.4	7	13002.00529	SMA5	90678.39783
POTASH PHOSPHATE	17/01/2017	89901.465	17973976.4	7	12843.06643	SMA5	90479.17917
POTASH PHOSPHATE	18/01/2017	91119.774	28247256.2	7	13017.11057	SMA5	90517.14533
POTASH PHOSPHATE	19/01/2017	91075.684	31926180.7	7	13010.812	SMA5	90701.75817
POTASH PHOSPHATE	20/01/2017	90892.214	24592849.7	7	12984.602	SMA5	90782.66683
POTASH PHOSPHATE	23/01/2017	91219.099	36276804.7	7	13031.29986	SMA5	90870.37883
POTASH PHOSPHATE	24/01/2017	92270.364	48552807.7	7	13181.48057	SMA5	91079.76667
POTASH PHOSPHATE	25/01/2017	93932.954	47302719.2	7	13418.99343	SMA5	91751.6815
POTASH PHOSPHATE	27/01/2017	92658.939	36458254.2	7	13236.99129	SMA5	92008.209
POTASH PHOSPHATE	30/01/2017	90544.185	46158718.7	7	12934.88357	SMA5	91919.62583
POTASH PHOSPHATE	31/01/2017	91495.509	55393685.7	7	13070.787	SMA5	92020.175
POTASH PHOSPHATE	1/02/2017	90308.899	52664879.46	7	12901.27129	SMA5	91868.475
POTASH PHOSPHATE	2/02/2017	90483.674	38339892.46	7	12926.23914	SMA5	91570.69333
POTASH PHOSPHATE	3/02/2017	90463.366	7966336.565	7	12923.338	SMA5	90992.42867
POTASH PHOSPHATE	6/02/2017	92688.61	21713517.7	7	13241.23	SMA5	90997.37383
POTASH PHOSPHATE	7/02/2017	91721.489	27806509.3	7	13103.06986	SMA5	91193.59117
POTASH PHOSPHATE	8/02/2017	93875.199	21818835.3	7	13410.74271	SMA5	91590.20617
POTASH PHOSPHATE	9/02/2017	93728.709	20480873.3	7	13389.81557	SMA5	92160.1745
POTASH PHOSPHATE	10/02/2017	94066.16	19597540.8	7	13438.02286	SMA5	92757.2555
POTASH PHOSPHATE	13/02/2017	92555.99	29340348.05	7	13222.28429	SMA5	93106.02617
POTASH PHOSPHATE	14/02/2017	91383.86	28314168.7	7	13054.83714	SMA5	92888.56783
POTASH PHOSPHATE	15/02/2017	91670.46	22198623.3	7	13095.78	SMA5	92880.063
POTASH PHOSPHATE	16/02/2017	91956.8	35266808.12	7	13136.68571	SMA5	92560.32983
POTASH PHOSPHATE	17/02/2017	93249.735	25440529.02	7	13321.39071	SMA5	92480.50083
POTASH PHOSPHATE	20/02/2017	90631.345	26870461.2	7	12947.335	SMA5	91908.03167
POTASH PHOSPHATE	21/02/2017	89451.28	22456963	7	12778.75429	SMA5	91390.58
POTASH PHOSPHATE	22/02/2017	90347.685	16771419.7	7	12906.81214	SMA5	91217.88417
POTASH PHOSPHATE	23/02/2017	89926.47	17082348.2	7	12846.63857	SMA5	90927.21917
POTASH PHOSPHATE	24/02/2017	90505.535	51680049.2	7	12929.36214	SMA5	90685.34167
POTASH PHOSPHATE	27/02/2017	90125.328	44995634.7	7	12875.04686	SMA5	90164.60717
POTASH PHOSPHATE	28/02/2017	87892.683	69485482.7	7	12556.09757	SMA5	89708.1635
POTASH PHOSPHATE	1/03/2017	86903.543	45936955.1	7	12414.79186	SMA5	89283.54067
POTASH PHOSPHATE	2/03/2017	89137.388	44865569.7	7	12733.91257	SMA5	89081.8245
POTASH PHOSPHATE	3/03/2017	90386.323	27982665.7	7	12912.33186	SMA5	89158.46667
POTASH PHOSPHATE	6/03/2017	90007.978	19854967.5	7	12858.28257	SMA5	89075.5405
POTASH PHOSPHATE	7/03/2017	88042.102	55047455.6	7	12577.44314	SMA5	88728.33617
POTASH PHOSPHATE	8/03/2017	87767.847	29740238.1	7	12538.26386	SMA5	88707.53017
POTASH PHOSPHATE	9/03/2017	87539.817	25153955.1	7	12505.68814	SMA5	88813.57583
POTASH PHOSPHATE	10/03/2017	87031.852	26545946.91	7	12433.12171	SMA5	88462.65317
POTASH PHOSPHATE	13/03/2017	86826.582	37451273.1	7	12403.79743	SMA5	87869.363
POTASH PHOSPHATE	14/03/2017	86880.374	31133924.6	7	12411.482	SMA5	87348.09567
POTASH PHOSPHATE	15/03/2017	84443.774	38678041	7	12063.39629	SMA5	86748.37433
POTASH PHOSPHATE	16/03/2017	84904.574	45338992	7	12129.22486	SMA5	86271.16217
POTASH PHOSPHATE	17/03/2017	85980.244	34288900	7	12282.892	SMA5	86011.23333
POTASH PHOSPHATE	20/03/2017	86702.907	27304714.5	7	12386.12957	SMA5	85956.40917
POTASH PHOSPHATE	21/03/2017	87993.262	47174692.6	7	12570.466	SMA5	86150.85583
POTASH PHOSPHATE	22/03/2017	87868.572	25159766.6	7	12552.65314	SMA5	86315.5555
POTASH PHOSPHATE	23/03/2017	87480.547	4703705.63	7	12497.221	SMA5	86821.68433
RENEWABLE ENERGY	29/03/2016	99999.9	1018368	1	99999.9	SMA5	99999.9
RENEWABLE ENERGY	30/03/2016	105128.1	4187596.5	1	105128.1	SMA5	102564
RENEWABLE ENERGY	31/03/2016	111111	2079935	1	111111	SMA5	105413
RENEWABLE ENERGY	1/04/2016	112820.4	5651118	1	112820.4	SMA5	107264.85
RENEWABLE ENERGY	4/04/2016	111111	1421160	1	111111	SMA5	108034.08
RENEWABLE ENERGY	5/04/2016	115384.5	2161552.5	1	115384.5	SMA5	109259.15
RENEWABLE ENERGY	6/04/2016	116239.2	2323152	1	116239.2	SMA5	111965.7
RENEWABLE ENERGY	7/04/2016	119658	1332240	1	119658	SMA5	114387.35
RENEWABLE ENERGY	8/04/2016	118803.3	1241478.5	1	118803.3	SMA5	115669.4
RENEWABLE ENERGY	11/04/2016	119658	1196370	1	119658	SMA5	116809
RENEWABLE ENERGY	12/04/2016	123076.8	1643112	1	123076.8	SMA5	118803.3
RENEWABLE ENERGY	13/04/2016	121367.4	2209733	1	121367.4	SMA5	119800.45
RENEWABLE ENERGY	14/04/2016	119658	1349670	1	119658	SMA5	120370.25
RENEWABLE ENERGY	15/04/2016	122222.1	2914125.5	1	122222.1	SMA5	120797.6
RENEWABLE ENERGY	18/04/2016	122222.1	1788644	1	122222.1	SMA5	121367.4
RENEWABLE ENERGY	19/04/2016	117093.9	1398838.5	1	117093.9	SMA5	120940.05
RENEWABLE ENERGY	20/04/2016	115384.5	2329155	1	115384.5	SMA5	119658
RENEWABLE ENERGY	21/04/2016	116239.2	1427456	1	116239.2	SMA5	118803.3
RENEWABLE ENERGY	22/04/2016	118803.3	1265108.5	1	118803.3	SMA5	118660.85
RENEWABLE ENERGY	26/04/2016	122222.1	1120476.5	1	122222.1	SMA5	118660.85
RENEWABLE ENERGY	27/04/2016	126495.6	3403852	1	126495.6	SMA5	119373.1
RENEWABLE ENERGY	28/04/2016	125640.9	1485655.5	1	125640.9	SMA5	120797.6
RENEWABLE ENERGY	29/04/2016	123076.8	778248	1	123076.8	SMA5	122079.65
RENEWABLE ENERGY	2/05/2016	124786.2	1093540	1	124786.2	SMA5	123504.15
RENEWABLE ENERGY	3/05/2016	130769.1	2223013.5	1	130769.1	SMA5	125498.45
RENEWABLE ENERGY	4/05/2016	128205	3017325	1	128205	SMA5	126495.6
RENEWABLE ENERGY	5/05/2016	131623.8	1238006	1	131623.8	SMA5	127350.3
RENEWABLE ENERGY	6/05/2016	129914.4	1113096	1	129914.4	SMA5	128062.55
RENEWABLE ENERGY	9/05/2016	139316.1	2636362	1	139316.1	SMA5	130769.1
RENEWABLE ENERGY	10/05/2016	141025.5	996022.5	1	141025.5	SMA5	133475.65
RENEWABLE ENERGY	11/05/2016	145299	2531215	1	145299	SMA5	135897.3
RENEWABLE ENERGY	12/05/2016	150427.2	4290264	1	150427.2	SMA5	139601
RENEWABLE ENERGY	13/05/2016	147008.4	1725418	1	147008.4	SMA5	142165.1
RENEWABLE ENERGY	16/05/2016	144444.3	1481792	1	144444.3	SMA5	144586.75
RENEWABLE ENERGY	17/05/2016	147008.4	1498120	1	147008.4	SMA5	145868.8
RENEWABLE ENERGY	18/05/2016	147863.1	1620577.5	1	147863.1	SMA5	147008.4
RENEWABLE ENERGY	19/05/2016	148717.8	765165	1	148717.8	SMA5	147578.2
RENEWABLE ENERGY	20/05/2016	150427.2	1805232	1	150427.2	SMA5	147578.2
RENEWABLE ENERGY	23/05/2016	152991.3	2711492	1	152991.3	SMA5	148575.35
RENEWABLE ENERGY	24/05/2016	165811.8	3704721	1	165811.8	SMA5	152136.6
RENEWABLE ENERGY	25/05/2016	175213.5	6373757.5	1	175213.5	SMA5	156837.45
RENEWABLE ENERGY	26/05/2016	183760.5	6003230	1	183760.5	SMA5	162820.35
RENEWABLE ENERGY	27/05/2016	179487	4427535	1	179487	SMA5	167948.55
RENEWABLE ENERGY	30/05/2016	180341.7	2372800.5	1	180341.7	SMA5	172934.3
RENEWABLE ENERGY	31/05/2016	184615.2	1389960	1	184615.2	SMA5	178204.95
RENEWABLE ENERGY	1/06/2016	183760.5	1272907.5	1	183760.5	SMA5	181196.4
RENEWABLE ENERGY	2/06/2016	185469.9	2086780.5	1	185469.9	SMA5	182905.8
RENEWABLE ENERGY	3/06/2016	185469.9	2019944.5	1	185469.9	SMA5	183190.7
RENEWABLE ENERGY	6/06/2016	184615.2	1319760	1	184615.2	SMA5	184045.4
RENEWABLE ENERGY	7/06/2016	188888.7	2861950	1	188888.7	SMA5	185469.9
RENEWABLE ENERGY	8/06/2016	195726.3	7696003	1	195726.3	SMA5	187321.75
RENEWABLE ENERGY	9/06/2016	205128	3312960	1	205128	SMA5	190883
RENEWABLE ENERGY	10/06/2016	205128	6497760	1	205128	SMA5	194159.35
RENEWABLE ENERGY	14/06/2016	191452.8	4107488	1	191452.8	SMA5	195156.5
RENEWABLE ENERGY	15/06/2016	184615.2	6779916	1	184615.2	SMA5	195156.5
RENEWABLE ENERGY	16/06/2016	184615.2	10641348	1	184615.2	SMA5	194444.25
RENEWABLE ENERGY	17/06/2016	183760.5	9231347.5	1	183760.5	SMA5	192449.95
RENEWABLE ENERGY	20/06/2016	176922.9	3489709.5	1	176922.9	SMA5	187749.1
RENEWABLE ENERGY	21/06/2016	188034	2117500	1	188034	SMA5	184900.1
RENEWABLE ENERGY	22/06/2016	195726.3	3445992	1	195726.3	SMA5	185612.35
RENEWABLE ENERGY	23/06/2016	192307.5	2811150	1	192307.5	SMA5	186894.4
RENEWABLE ENERGY	24/06/2016	182051.1	2321593.5	1	182051.1	SMA5	186467.05
RENEWABLE ENERGY	27/06/2016	179487	2248995	1	179487	SMA5	185754.8
RENEWABLE ENERGY	28/06/2016	172649.4	2060804	1	172649.4	SMA5	185042.55
RENEWABLE ENERGY	29/06/2016	176922.9	865777.5	1	176922.9	SMA5	183190.7
RENEWABLE ENERGY	30/06/2016	171794.7	1794528	1	171794.7	SMA5	179202.1
RENEWABLE ENERGY	1/07/2016	181196.4	2150422	1	181196.4	SMA5	177350.25
RENEWABLE ENERGY	4/07/2016	189743.4	1695636	1	189743.4	SMA5	178632.3
RENEWABLE ENERGY	5/07/2016	185469.9	618341.5	1	185469.9	SMA5	179629.45
RENEWABLE ENERGY	6/07/2016	184615.2	1669572	1	184615.2	SMA5	181623.75
RENEWABLE ENERGY	7/07/2016	184615.2	2969460	1	184615.2	SMA5	182905.8
RENEWABLE ENERGY	8/07/2016	192307.5	1257525	1	192307.5	SMA5	186324.6
RENEWABLE ENERGY	11/07/2016	198290.4	3760256	1	198290.4	SMA5	189173.6
RENEWABLE ENERGY	12/07/2016	196581	2340250	1	196581	SMA5	190313.2
RENEWABLE ENERGY	13/07/2016	198290.4	980200	1	198290.4	SMA5	192449.95
RENEWABLE ENERGY	14/07/2016	196581	887225	1	196581	SMA5	194444.25
RENEWABLE ENERGY	15/07/2016	203418.6	2201024	1	203418.6	SMA5	197578.15
RENEWABLE ENERGY	18/07/2016	202563.9	2365497	1	202563.9	SMA5	199287.55
RENEWABLE ENERGY	19/07/2016	205128	2096040	1	205128	SMA5	200427.15
RENEWABLE ENERGY	20/07/2016	202563.9	768709.5	1	202563.9	SMA5	201424.3
RENEWABLE ENERGY	21/07/2016	201709.2	1413050	1	201709.2	SMA5	201994.1
RENEWABLE ENERGY	22/07/2016	196581	1383335	1	196581	SMA5	201994.1
RENEWABLE ENERGY	25/07/2016	195726.3	1721622	1	195726.3	SMA5	200712.05
RENEWABLE ENERGY	26/07/2016	194871.6	2541288	1	194871.6	SMA5	199430
RENEWABLE ENERGY	27/07/2016	194871.6	2674440	1	194871.6	SMA5	197720.6
RENEWABLE ENERGY	28/07/2016	201709.2	4008224	1	201709.2	SMA5	197578.15
RENEWABLE ENERGY	29/07/2016	203418.6	6375663	1	203418.6	SMA5	197863.05
RENEWABLE ENERGY	1/08/2016	208546.8	3522994	1	208546.8	SMA5	199857.35
RENEWABLE ENERGY	2/08/2016	206837.4	1274614	1	206837.4	SMA5	201709.2
RENEWABLE ENERGY	3/08/2016	204273.3	1072990.5	1	204273.3	SMA5	203276.15
RENEWABLE ENERGY	4/08/2016	202563.9	789684	1	202563.9	SMA5	204558.2
RENEWABLE ENERGY	5/08/2016	202563.9	1136533.5	1	202563.9	SMA5	204700.65
RENEWABLE ENERGY	8/08/2016	205982.7	2815121	1	205982.7	SMA5	205128
RENEWABLE ENERGY	9/08/2016	204273.3	3039841	1	204273.3	SMA5	204415.75
RENEWABLE ENERGY	10/08/2016	203418.6	2159255	1	203418.6	SMA5	203845.95
RENEWABLE ENERGY	11/08/2016	199999.8	1660347	1	199999.8	SMA5	203133.7
RENEWABLE ENERGY	12/08/2016	203418.6	1508563	1	203418.6	SMA5	203276.15
RENEWABLE ENERGY	15/08/2016	201709.2	2140402	1	201709.2	SMA5	203133.7
RENEWABLE ENERGY	16/08/2016	194871.6	2927634	1	194871.6	SMA5	201281.85
RENEWABLE ENERGY	17/08/2016	179487	3876915	1	179487	SMA5	197150.8
RENEWABLE ENERGY	18/08/2016	176068.2	7777015	1	176068.2	SMA5	192592.4
RENEWABLE ENERGY	19/08/2016	173504.1	3019422	1	173504.1	SMA5	188176.45
RENEWABLE ENERGY	22/08/2016	173504.1	1239213.5	1	173504.1	SMA5	183190.7
RENEWABLE ENERGY	23/08/2016	169230.6	1159686	1	169230.6	SMA5	177777.6
RENEWABLE ENERGY	24/08/2016	164102.4	4238304	1	164102.4	SMA5	172649.4
RENEWABLE ENERGY	25/08/2016	158119.5	3274870	1	158119.5	SMA5	169088.15
RENEWABLE ENERGY	26/08/2016	161538.3	1571346	1	161538.3	SMA5	166666.5
RENEWABLE ENERGY	29/08/2016	153846	2816190	1	153846	SMA5	163390.15
RENEWABLE ENERGY	30/08/2016	150427.2	4370256	1	150427.2	SMA5	159544
RENEWABLE ENERGY	31/08/2016	151281.9	2355339	1	151281.9	SMA5	156552.55
RENEWABLE ENERGY	1/09/2016	155555.4	3399578	1	155555.4	SMA5	155128.05
RENEWABLE ENERGY	2/09/2016	164957.1	3312555.5	1	164957.1	SMA5	156267.65
RENEWABLE ENERGY	5/09/2016	168375.9	3644992.5	1	168375.9	SMA5	157407.25
RENEWABLE ENERGY	6/09/2016	161538.3	1514646	1	161538.3	SMA5	158689.3
RENEWABLE ENERGY	7/09/2016	154700.7	2064576.5	1	154700.7	SMA5	159401.55
RENEWABLE ENERGY	8/09/2016	158119.5	1176692.5	1	158119.5	SMA5	160541.15
RENEWABLE ENERGY	9/09/2016	156410.1	1169370	1	156410.1	SMA5	160683.6
RENEWABLE ENERGY	12/09/2016	141025.5	2711280	1	141025.5	SMA5	156695
RENEWABLE ENERGY	13/09/2016	141025.5	2513280	1	141025.5	SMA5	152136.6
RENEWABLE ENERGY	14/09/2016	141880.2	5790080	1	141880.2	SMA5	148860.25
RENEWABLE ENERGY	15/09/2016	134187.9	2937862.5	1	134187.9	SMA5	145441.45
RENEWABLE ENERGY	16/09/2016	141880.2	18912214	1	141880.2	SMA5	142734.9
RENEWABLE ENERGY	19/09/2016	143589.6	1205568	1	143589.6	SMA5	140598.15
RENEWABLE ENERGY	20/09/2016	136752	3422640	1	136752	SMA5	139885.9
RENEWABLE ENERGY	21/09/2016	143589.6	1877988	1	143589.6	SMA5	140313.25
RENEWABLE ENERGY	22/09/2016	142734.9	3228778	1	142734.9	SMA5	140455.7
RENEWABLE ENERGY	23/09/2016	141025.5	1375027.5	1	141025.5	SMA5	141595.3
RENEWABLE ENERGY	26/09/2016	137606.7	1014058.5	1	137606.7	SMA5	140883.05
RENEWABLE ENERGY	27/09/2016	130769.1	3869293.5	1	130769.1	SMA5	138746.3
RENEWABLE ENERGY	28/09/2016	136752	1887280	1	136752	SMA5	138746.3
RENEWABLE ENERGY	29/09/2016	139316.1	1388923	1	139316.1	SMA5	138034.05
RENEWABLE ENERGY	30/09/2016	137606.7	1160327	1	137606.7	SMA5	137179.35
RENEWABLE ENERGY	3/10/2016	141880.2	1027955	1	141880.2	SMA5	137321.8
RENEWABLE ENERGY	4/10/2016	147008.4	4042172	1	147008.4	SMA5	138888.75
RENEWABLE ENERGY	5/10/2016	144444.3	4056000	1	144444.3	SMA5	141167.95
RENEWABLE ENERGY	6/10/2016	139316.1	2870593	1	139316.1	SMA5	141595.3
RENEWABLE ENERGY	7/10/2016	131623.8	4993604	1	131623.8	SMA5	140313.25
RENEWABLE ENERGY	10/10/2016	124786.2	2453384	1	124786.2	SMA5	138176.5
RENEWABLE ENERGY	11/10/2016	127350.3	3728576	1	127350.3	SMA5	135754.85
RENEWABLE ENERGY	12/10/2016	128205	4781850	1	128205	SMA5	132620.95
RENEWABLE ENERGY	13/10/2016	129914.4	3686304	1	129914.4	SMA5	130199.3
RENEWABLE ENERGY	14/10/2016	130769.1	3034219.5	1	130769.1	SMA5	128774.8
RENEWABLE ENERGY	17/10/2016	137606.7	4952118.5	1	137606.7	SMA5	129771.95
RENEWABLE ENERGY	18/10/2016	148717.8	4555320	1	148717.8	SMA5	133760.55
RENEWABLE ENERGY	19/10/2016	152991.3	5304754.5	1	152991.3	SMA5	138034.05
RENEWABLE ENERGY	20/10/2016	160683.6	4827182	1	160683.6	SMA5	143447.15
RENEWABLE ENERGY	21/10/2016	155555.4	1432795	1	155555.4	SMA5	147720.65
RENEWABLE ENERGY	24/10/2016	155555.4	1953497	1	155555.4	SMA5	151851.7
RENEWABLE ENERGY	25/10/2016	163247.7	2282354.5	1	163247.7	SMA5	156125.2
RENEWABLE ENERGY	26/10/2016	167521.2	3159422	1	167521.2	SMA5	159259.1
RENEWABLE ENERGY	27/10/2016	169230.6	4197996	1	169230.6	SMA5	161965.65
RENEWABLE ENERGY	28/10/2016	167521.2	2585534	1	167521.2	SMA5	163105.25
RENEWABLE ENERGY	31/10/2016	171794.7	2839828.5	1	171794.7	SMA5	165811.8
RENEWABLE ENERGY	1/11/2016	166666.5	1687042.5	1	166666.5	SMA5	167663.65
RENEWABLE ENERGY	2/11/2016	158119.5	4084152.5	1	158119.5	SMA5	166808.95
RENEWABLE ENERGY	3/11/2016	156410.1	3355671	1	156410.1	SMA5	164957.1
RENEWABLE ENERGY	4/11/2016	157264.8	4823836	1	157264.8	SMA5	162962.8
RENEWABLE ENERGY	7/11/2016	162393	2404640	1	162393	SMA5	162108.1
RENEWABLE ENERGY	8/11/2016	163247.7	1528095.5	1	163247.7	SMA5	160683.6
RENEWABLE ENERGY	9/11/2016	152136.6	3929261	1	152136.6	SMA5	158261.95
RENEWABLE ENERGY	10/11/2016	150427.2	14638008	1	150427.2	SMA5	156979.9
RENEWABLE ENERGY	11/11/2016	155042.58	115551.8	1	155042.58	SMA5	156751.98
